"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","Ward","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"652",11749927,"JC339240",2019-07-07 10:50:00,"050XX W GLADYS AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1533,29,"04B",1142752,1897869,2019,"07/19/2019 04:09:50 PM",41.875800315,-87.751335411,"(41.875800315, -87.751335411)"
"653",11752048,"JC338933",2019-07-07 05:53:00,"003XX S ST LOUIS AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1133,28,"04B",1153197,1898077,2019,"07/19/2019 04:09:50 PM",41.876170335,-87.712979366,"(41.876170335, -87.712979366)"
"654",11752099,"JC341699",2019-07-09 05:45:00,"050XX S ELIZABETH ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",933,20,"04B",1168843,1871410,2019,"07/19/2019 04:09:50 PM",41.802668918,-87.656304541,"(41.802668918, -87.656304541)"
"655",11752089,"JC341841",2019-07-09 07:38:00,"075XX S CARPENTER ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",612,17,"04B",1170618,1854867,2019,"07/19/2019 04:09:50 PM",41.757234418,-87.650276775,"(41.757234418, -87.650276775)"
"656",11752269,"JC341924",2019-07-09 08:35:00,"059XX S PRINCETON AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",711,20,"04B",1175309,1865394,2019,"07/19/2019 04:09:50 PM",41.786018196,-87.632770777,"(41.786018196, -87.632770777)"
"657",11752277,"JC341976",2019-07-09 09:15:00,"032XX W WARREN BLVD","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1123,28,"04B",1154728,1900162,2019,"07/19/2019 04:09:50 PM",41.881861285,-87.707302191,"(41.881861285, -87.707302191)"
"658",11752285,"JC342026",2019-07-09 10:18:00,"013XX W 76TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",612,17,"04B",1168774,1854392,2019,"07/19/2019 04:09:50 PM",41.755970933,-87.65704844,"(41.755970933, -87.65704844)"
"659",11752295,"JC342039",2019-07-09 08:30:00,"001XX S HOMAN AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1123,28,"04B",1153741,1899185,2019,"07/19/2019 04:09:50 PM",41.879199996,-87.710952473,"(41.879199996, -87.710952473)"
"660",11753344,"JC342207",2019-07-10 02:25:00,"001XX W 87TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",622,21,"04B",1176778,1847275,2019,"07/19/2019 04:09:50 PM",41.736264617,-87.627929503,"(41.736264617, -87.627929503)"
"661",11754771,"JC345062",2019-07-12 01:50:00,"0000X W 110TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","VACANT LOT/LAND","false","false",513,34,"04B",1178016,1832028,2019,"07/19/2019 04:22:44 PM",41.694396874,-87.623854223,"(41.694396874, -87.623854223)"
"662",11754091,"JC344267",2019-07-11 12:30:00,"024XX W LAKE ST","041A","BATTERY","AGGRAVATED: HANDGUN","ALLEY","false","false",1222,27,"04B",1160294,1901211,2019,"07/19/2019 04:09:50 PM",41.8846266,-87.686834885,"(41.8846266, -87.686834885)"
"663",11755427,"JC345722",2019-07-12 02:32:00,"068XX S WOOD ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",726,17,"04B",1165525,1859428,2019,"07/19/2019 04:22:44 PM",41.769859877,-87.668812748,"(41.769859877, -87.668812748)"
"664",11753882,"JC343946",2019-07-11 10:15:00,"113XX S NORMAL AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",2233,34,"04B",1174994,1829640,2019,"07/19/2019 04:09:50 PM",41.687911613,-87.634989436,"(41.687911613, -87.634989436)"
"665",11700859,"JC279595",2019-05-26 03:47:00,"013XX S FARRAR DR","041A","BATTERY","AGGRAVATED - HANDGUN","PARK PROPERTY","false","false",1022,24,"04B",1157634,1893308,2019,"08/28/2020 03:49:20 PM",41.862994559,-87.696818009,"(41.862994559, -87.696818009)"
"666",11739533,"JC326772",2019-06-29 03:06:00,"045XX W MONROE ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1113,28,"04B",1145715,1899269,2019,"07/20/2019 04:04:54 PM",41.879586435,-87.740420723,"(41.879586435, -87.740420723)"
"667",11791801,"JC389374",2019-08-12 01:06:00,"067XX S ABERDEEN ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",724,16,"04B",1170143,1860131,2019,"08/19/2019 04:24:12 PM",41.771689838,-87.651864737,"(41.771689838, -87.651864737)"
"668",11755937,"JC346547",2019-07-13 02:44:00,"020XX W 69TH PL","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",735,17,"04B",1163998,1858565,2019,"07/20/2019 04:13:10 PM",41.767523925,-87.674434323,"(41.767523925, -87.674434323)"
"669",11756362,"JC346751",2019-07-13 09:15:00,"085XX S MUSKEGON AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",423,10,"04B",1196633,1848996,2019,"07/20/2019 04:13:10 PM",41.740517586,-87.555131867,"(41.740517586, -87.555131867)"
"670",11805685,"JC406201",2019-08-25 02:30:00,"054XX W IOWA ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1524,37,"04B",1139894,1905468,2019,"09/01/2019 04:06:45 PM",41.896705629,-87.761643215,"(41.896705629, -87.761643215)"
"671",11805679,"JC406167",2019-08-25 01:36:00,"079XX S WOOD ST","041A","BATTERY","AGGRAVATED: HANDGUN","APARTMENT","false","false",611,17,"04B",1165728,1852072,2019,"09/01/2019 04:06:45 PM",41.749669689,-87.668277094,"(41.749669689, -87.668277094)"
"672",11790948,"JC388490",2019-08-11 06:35:00,"063XX S KEDVALE AVE","041A","BATTERY","AGGRAVATED: HANDGUN","RESIDENTIAL YARD (FRONT/BACK)","true","false",813,13,"04B",1149795,1862162,2019,"09/02/2019 03:57:18 PM",41.777681456,-87.726402024,"(41.777681456, -87.726402024)"
"673",11807235,"JC408004",2019-08-26 02:00:00,"022XX W 23RD ST","041A","BATTERY","AGGRAVATED: HANDGUN","ALLEY","false","false",1034,25,"04B",1161847,1888705,2019,"09/02/2019 04:03:45 PM",41.850276716,-87.68148077,"(41.850276716, -87.68148077)"
"674",11806775,"JC407430",2019-08-26 03:18:00,"008XX N HOMAN AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",1121,27,"04B",1153563,1905234,2019,"04/05/2020 03:44:52 PM",41.895802599,-87.711445095,"(41.895802599, -87.711445095)"
"675",11740692,"JC328059",2019-06-30 12:26:00,"016XX W ERIE ST","041A","BATTERY","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL","false","false",1215,1,"04B",1165448,1904423,2019,"04/28/2020 03:45:44 PM",41.893332465,-87.667817232,"(41.893332465, -87.667817232)"
"676",11781985,"JC377675",2019-08-04 03:30:00,"037XX S WABASH AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",213,3,"04B",1177346,1880055,2019,"04/28/2020 03:45:44 PM",41.826203529,-87.62485908,"(41.826203529, -87.62485908)"
"677",11820910,"JC424325",2019-09-07 11:40:00,"007XX N ADA ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",1215,27,"04B",1167194,1905185,2019,"04/28/2020 03:45:44 PM",41.895386105,-87.661382914,"(41.895386105, -87.661382914)"
"678",11838851,"JC445883",2019-09-23 10:56:00,"078XX S SANGAMON ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",621,17,"04B",1171332,1852921,2019,"09/30/2019 04:16:28 PM",41.751878757,-87.647716911,"(41.751878757, -87.647716911)"
"679",11808858,"JC409924",2019-08-27 08:37:00,"071XX S PERRY AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",731,6,"04B",1176637,1857530,2019,"09/03/2019 04:22:32 PM",41.764408737,-87.628138143,"(41.764408737, -87.628138143)"
"680",11808273,"JC408906",2019-08-27 07:55:00,"002XX N SACRAMENTO BLVD","041A","BATTERY","AGGRAVATED: HANDGUN","APARTMENT","false","false",1222,27,"04B",1156340,1901641,2019,"09/03/2019 04:22:32 PM",41.885887384,-87.701342939,"(41.885887384, -87.701342939)"
"681",11808799,"JC409863",2019-08-27 07:03:00,"014XX N AVERS AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",2535,26,"04B",1150444,1909399,2019,"09/03/2019 04:22:32 PM",41.907293239,-87.722791709,"(41.907293239, -87.722791709)"
"682",11795738,"JC394117",2019-08-15 08:07:00,"073XX S STEWART AVE","041A","BATTERY","AGGRAVATED: HANDGUN","RESIDENTIAL YARD (FRONT/BACK)","false","false",732,6,"04B",1174895,1856282,2019,"09/04/2019 04:07:44 PM",41.761023091,-87.634560148,"(41.761023091, -87.634560148)"
"683",11809902,"JC411198",2019-08-28 07:05:00,"069XX S ARTESIAN AVE","041A","BATTERY","AGGRAVATED: HANDGUN","RESIDENCE PORCH/HALLWAY","false","false",832,17,"04B",1161239,1858619,2019,"09/04/2019 04:16:54 PM",41.767729663,-87.684545817,"(41.767729663, -87.684545817)"
"684",11811025,"JC412476",2019-08-29 06:25:00,"052XX S LOOMIS BLVD","041B","BATTERY","AGGRAVATED: OTHER FIREARM","RESIDENTIAL YARD (FRONT/BACK)","false","false",934,20,"04B",1167884,1870064,2019,"09/05/2019 04:01:50 PM",41.798996015,-87.659860293,"(41.798996015, -87.659860293)"
"685",11714722,"JC296174",2019-06-07 02:16:00,"062XX S JUSTINE ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","true","false",713,16,"04B",1167070,1863406,2019,"09/07/2019 03:53:51 PM",41.780743121,-87.663035783,"(41.780743121, -87.663035783)"
"686",11708876,"JC289373",2019-06-02 07:05:00,"015XX S SAWYER AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1022,24,"04B",1154945,1892332,2019,"09/11/2019 04:01:49 PM",41.860370591,-87.706715255,"(41.860370591, -87.706715255)"
"687",11813006,"JC414751",2019-08-31 12:40:00,"023XX W 69TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",832,17,"04B",1161798,1858847,2019,"09/07/2019 04:00:40 PM",41.768343738,-87.682490497,"(41.768343738, -87.682490497)"
"688",11812535,"JC414306",2019-08-31 01:40:00,"086XX S CALUMET AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",632,6,"04B",1179986,1847689,2019,"09/07/2019 04:00:40 PM",41.737327928,-87.616163945,"(41.737327928, -87.616163945)"
"689",11812558,"JC414361",2019-08-31 05:10:00,"015XX N LONG AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",2532,37,"04B",1140068,1909754,2019,"09/07/2019 04:00:40 PM",41.908463735,-87.76089909,"(41.908463735, -87.76089909)"
"690",11813432,"JC415270",2019-08-31 09:00:00,"062XX S EBERHART AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",313,20,"04B",1180652,1863750,2019,"09/07/2019 04:00:40 PM",41.78138577,-87.613231368,"(41.78138577, -87.613231368)"
"691",11812512,"JC414310",2019-08-31 03:10:00,"013XX W 87TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",613,21,"04B",1168737,1847068,2019,"09/07/2019 04:00:40 PM",41.735873659,-87.657394882,"(41.735873659, -87.657394882)"
"692",11812575,"JC414365",2019-08-31 05:00:00,"041XX W WILCOX ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1115,28,"04B",1148882,1899016,2019,"09/07/2019 04:00:40 PM",41.878831547,-87.728798403,"(41.878831547, -87.728798403)"
"693",11696379,"JC273783",2019-05-22 02:40:00,"029XX S FORT DEARBORN","041A","BATTERY","AGGRAVATED - HANDGUN","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false",133,4,"04B",1181530,1885736,2019,"04/30/2020 03:47:59 PM",41.841696878,-87.609333378,"(41.841696878, -87.609333378)"
"694",11859831,"JC471344",2019-10-13 04:42:00,"002XX N LATROBE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","VACANT LOT / LAND","false","false",1523,28,"04B",1141335,1901177,2019,"04/30/2020 03:47:59 PM",41.884904134,-87.756456547,"(41.884904134, -87.756456547)"
"695",11814034,"JC416032",2019-09-01 01:48:00,"039XX W GLADYS AVE","041A","BATTERY","AGGRAVATED - HANDGUN","ALLEY","false","false",1132,28,"04B",1150179,1898065,2019,"04/07/2020 03:48:40 PM",41.876196728,-87.724060818,"(41.876196728, -87.724060818)"
"696",11813724,"JC415678",2019-09-01 05:45:00,"032XX W 66TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","ALLEY","false","false",831,17,"04B",1155988,1860682,2019,"09/08/2019 04:07:45 PM",41.773497928,-87.703737884,"(41.773497928, -87.703737884)"
"697",11814351,"JC416406",2019-09-01 07:06:00,"029XX W LUIS MUNOZ MARIN DR N","041A","BATTERY","AGGRAVATED: HANDGUN","PARK PROPERTY","false","false",1423,26,"04B",1156551,1910222,2019,"09/08/2019 04:07:45 PM",41.90943015,-87.700335605,"(41.90943015, -87.700335605)"
"698",11814161,"JC416250",2019-09-01 04:51:00,"109XX S LOOMIS ST","041A","BATTERY","AGGRAVATED: HANDGUN","ALLEY","false","false",2234,34,"04B",1168951,1832011,2019,"09/08/2019 04:07:45 PM",41.69455033,-87.657044157,"(41.69455033, -87.657044157)"
"699",11814353,"JC416374",2019-09-01 06:33:00,"065XX S CLAREMONT AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",832,16,"04B",1161869,1861170,2019,"09/08/2019 04:07:45 PM",41.774716901,-87.682165778,"(41.774716901, -87.682165778)"
"700",11813672,"JC415668",2019-09-01 05:25:00,"019XX W OGDEN AVE","041A","BATTERY","AGGRAVATED: HANDGUN","HOSPITAL BUILDING/GROUNDS","false","false",1231,27,"04B",1163312,1897077,2019,"09/08/2019 04:07:45 PM",41.873219626,-87.675868666,"(41.873219626, -87.675868666)"
"701",11814590,"JC416741",2019-09-02 02:19:00,"031XX W 25TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1033,12,"04B",1155915,1887233,2019,"09/09/2019 04:18:42 PM",41.84635888,-87.703291945,"(41.84635888, -87.703291945)"
"702",11814613,"JC416803",2019-09-02 12:28:00,"044XX W WILCOX ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1113,28,"04B",1146771,1898967,2019,"09/09/2019 04:18:42 PM",41.878737627,-87.736550918,"(41.878737627, -87.736550918)"
"703",11815494,"JC417598",2019-09-02 07:07:00,"095XX S YALE AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",511,21,"04B",1176291,1841736,2019,"09/09/2019 04:18:42 PM",41.721075815,-87.629879536,"(41.721075815, -87.629879536)"
"704",11816550,"JC419033",2019-09-03 05:52:00,"003XX W 115TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","ALLEY","true","false",522,34,"04B",1176247,1828673,2019,"09/30/2019 04:07:05 PM",41.685230053,-87.630431221,"(41.685230053, -87.630431221)"
"705",11813944,"JC416004",2019-09-01 01:04:00,"069XX S CAMPBELL AVE","041A","BATTERY","AGGRAVATED: HANDGUN","ALLEY","false","false",832,17,"04B",1160905,1858617,2019,"09/11/2019 04:01:49 PM",41.767731081,-87.685770139,"(41.767731081, -87.685770139)"
"706",11740807,"JC328262",2019-06-30 05:04:00,"048XX W AUGUSTA BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",1531,37,"04B",1143848,1906208,2019,"05/01/2020 03:48:05 PM",41.898663056,-87.74710208,"(41.898663056, -87.74710208)"
"707",11864640,"JC477069",2019-10-18 09:56:00,"002XX S LAVERGNE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",1533,28,"04B",1143293,1898684,2019,"05/01/2020 03:48:05 PM",41.878026693,-87.749328671,"(41.878026693, -87.749328671)"
"708",11818353,"JC420085",2019-09-04 03:00:00,"043XX W MAYPOLE AVE","041A","BATTERY","AGGRAVATED: HANDGUN","RESIDENTIAL YARD (FRONT/BACK)","false","false",1114,28,"04B",1147564,1901105,2019,"09/11/2019 04:09:25 PM",41.884589375,-87.733584288,"(41.884589375, -87.733584288)"
"709",11817631,"JC420308",2019-09-04 06:43:00,"071XX S WASHTENAW AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",831,18,"04B",1159606,1857272,2019,"03/25/2020 03:45:43 PM",41.764066942,-87.690568426,"(41.764066942, -87.690568426)"
"710",11817721,"JC420505",2019-09-04 08:57:00,"002XX N KOSTNER AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1113,28,"04B",1147024,1900795,2019,"09/11/2019 04:09:25 PM",41.883749039,-87.735575192,"(41.883749039, -87.735575192)"
"711",11817630,"JC420057",2019-09-04 03:57:00,"006XX E 47TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",221,4,"04B",1181269,1873991,2019,"09/11/2019 04:09:25 PM",41.809473772,-87.610653694,"(41.809473772, -87.610653694)"
"712",11816683,"JC419276",2019-09-04 12:59:00,"072XX S MAY ST","041A","BATTERY","AGGRAVATED: HANDGUN","RESIDENCE PORCH/HALLWAY","false","false",733,6,"04B",1169902,1856883,2019,"09/11/2019 04:09:25 PM",41.762782154,-87.652842359,"(41.762782154, -87.652842359)"
"713",11818823,"JC421788",2019-09-05 09:59:00,"101XX S LA SALLE ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",511,9,"04B",1177060,1837704,2019,"06/05/2020 03:46:23 PM",41.709994181,-87.627183989,"(41.709994181, -87.627183989)"
"714",11818649,"JC421571",2019-09-05 05:30:00,"036XX W MADISON ST","041A","BATTERY","AGGRAVATED: HANDGUN","PARK PROPERTY","false","false",1122,28,"04B",1151903,1899766,2019,"09/12/2019 04:14:27 PM",41.880830699,-87.717686035,"(41.880830699, -87.717686035)"
"715",11836828,"JC443280",2019-09-21 10:33:00,"004XX W 117TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE - YARD (FRONT / BACK)","false","false",522,34,"04B",1175543,1827326,2019,"12/26/2020 03:48:40 PM",41.681549411,-87.633048464,"(41.681549411, -87.633048464)"
"716",11819731,"JC422828",2019-09-06 06:37:00,"038XX W ADAMS ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","true","false",1122,28,"04B",1150865,1898738,2019,"11/26/2019 03:47:51 PM",41.878030124,-87.721524427,"(41.878030124, -87.721524427)"
"717",11819875,"JC423115",2019-09-06 11:24:00,"029XX S UNION AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",914,11,"04B",1172106,1885426,2019,"05/06/2020 03:52:26 PM",41.841058999,-87.643925271,"(41.841058999, -87.643925271)"
"718",11819586,"JC422672",2019-09-06 04:45:00,"004XX E 91ST PL","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",633,9,"04B",1180691,1844403,2019,"06/07/2020 03:45:36 PM",41.728294601,-87.613681708,"(41.728294601, -87.613681708)"
"719",11818913,"JC421899",2019-09-06 01:04:00,"012XX W 76TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","RESIDENCE PORCH/HALLWAY","false","false",612,17,"04B",1169352,1854428,2019,"09/13/2019 04:16:42 PM",41.756057234,-87.654929158,"(41.756057234, -87.654929158)"
"720",11819878,"JC423190",2019-09-06 11:50:00,"056XX S MARYLAND AVE","041A","BATTERY","AGGRAVATED: HANDGUN","HOSPITAL BUILDING/GROUNDS","false","false",235,5,"04B",1182875,1867708,2019,"09/13/2019 04:16:42 PM",41.792195498,-87.604958508,"(41.792195498, -87.604958508)"
"721",11819321,"JC422210",2019-09-06 10:28:00,"012XX S KOLIN AVE","041A","BATTERY","AGGRAVATED: HANDGUN","APARTMENT","false","false",1011,24,"04B",1147577,1894101,2019,"09/25/2019 03:50:06 PM",41.865369326,-87.733716227,"(41.865369326, -87.733716227)"
"722",11819970,"JC423256",2019-09-07 03:33:00,"039XX W CERMAK RD","041A","BATTERY","AGGRAVATED - HANDGUN","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false",1014,24,"04B",1150290,1889088,2019,"07/23/2020 05:53:34 PM",41.851560618,-87.723887245,"(41.851560618, -87.723887245)"
"723",11820758,"JC424213",2019-09-07 10:10:00,"012XX W 64TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","ALLEY","false","false",724,16,"04B",1169289,1862345,2019,"09/14/2019 04:06:17 PM",41.777783854,-87.654931198,"(41.777783854, -87.654931198)"
"724",11820109,"JC423324",2019-09-07 04:31:00,"005XX N PINE AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1523,37,"04B",1139434,1903152,2019,"09/14/2019 04:06:17 PM",41.890358638,-87.763389248,"(41.890358638, -87.763389248)"
"725",11821247,"JC424720",2019-09-08 10:30:00,"033XX W 16TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",1021,24,"04B",1154141,1891840,2019,"06/02/2020 03:47:30 PM",41.859036552,-87.709679673,"(41.859036552, -87.709679673)"
"726",11821782,"JC425301",2019-09-08 08:29:00,"021XX S FAIRFIELD AVE","041A","BATTERY","AGGRAVATED: HANDGUN","ALLEY","false","false",1023,12,"04B",1158364,1889551,2019,"09/15/2019 04:08:01 PM",41.852670072,-87.6942409,"(41.852670072, -87.6942409)"
"727",11821089,"JC424543",2019-09-08 03:30:00,"017XX N ROCKWELL ST","041A","BATTERY","AGGRAVATED - HANDGUN","APARTMENT","false","false",1421,1,"04B",1158764,1911466,2019,"05/11/2020 03:46:11 PM",41.912798682,-87.692171834,"(41.912798682, -87.692171834)"
"728",11821020,"JC424530",2019-09-08 04:45:00,"006XX N CICERO AVE","041A","BATTERY","AGGRAVATED - HANDGUN","VEHICLE NON-COMMERCIAL","false","false",1111,28,"04B",1144237,1904022,2019,"03/18/2020 03:52:17 PM",41.89265712,-87.745728277,"(41.89265712, -87.745728277)"
"729",11821439,"JC424898",2019-09-08 02:48:00,"009XX N LOCKWOOD AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1524,37,"04B",1140851,1905829,2019,"09/15/2019 04:08:01 PM",41.897678703,-87.758119375,"(41.897678703, -87.758119375)"
"730",11821146,"JC424521",2019-09-08 04:49:00,"040XX W ARTHINGTON ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",1132,24,"04B",1149659,1895809,2019,"05/13/2020 03:47:44 PM",41.870016119,-87.726028701,"(41.870016119, -87.726028701)"
"731",11820956,"JC424367",2019-09-08 12:45:00,"055XX S PRAIRIE AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",231,3,"04B",1178981,1868436,2019,"09/15/2019 04:08:01 PM",41.794282844,-87.619214884,"(41.794282844, -87.619214884)"
"732",11822853,"JC426711",2019-09-09 07:00:00,"050XX W BLOOMINGDALE AVE","041A","BATTERY","AGGRAVATED: HANDGUN","ALLEY","false","false",2533,37,"04B",1142579,1911500,2019,"09/16/2019 04:29:11 PM",41.913208595,-87.751631294,"(41.913208595, -87.751631294)"
"733",11822324,"JC425897",2019-09-09 11:37:00,"033XX W 28TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",1032,22,"04B",1154608,1885206,2019,"09/16/2019 04:29:11 PM",41.840822762,-87.708142745,"(41.840822762, -87.708142745)"
"734",11822399,"JC425993",2019-09-09 12:35:00,"068XX S PEORIA ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",723,6,"04B",1171484,1859585,2019,"09/16/2019 04:29:11 PM",41.770162285,-87.646965052,"(41.770162285, -87.646965052)"
"735",11823028,"JC426863",2019-09-09 09:51:00,"002XX W 95TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","CHA PARKING LOT/GROUNDS","false","false",634,21,"04B",1176122,1841938,2019,"09/16/2019 04:29:11 PM",41.721633918,-87.630492505,"(41.721633918, -87.630492505)"
"736",11823033,"JC426997",2019-09-10 01:00:00,"010XX E 130TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","VEHICLE NON-COMMERCIAL","false","false",532,9,"04B",1185444,1819393,2019,"09/17/2019 04:20:17 PM",41.659553601,-87.597053833,"(41.659553601, -87.597053833)"
"737",11824137,"JC428205",2019-09-10 09:43:00,"035XX W HURON ST","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",1121,27,"04B",1152804,1904443,2019,"04/14/2020 03:47:21 PM",41.89364708,-87.714253714,"(41.89364708, -87.714253714)"
"738",11824125,"JC428228",2019-09-10 09:31:00,"022XX W MAYPOLE AVE","041A","BATTERY","AGGRAVATED - HANDGUN","CHA PARKING LOT / GROUNDS","false","false",1223,27,"04B",1161251,1900967,2019,"04/02/2020 03:49:18 PM",41.883937205,-87.683327432,"(41.883937205, -87.683327432)"
"739",11823474,"JC427293",2019-09-10 10:07:00,"068XX S EVANS AVE","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","true","false",321,20,"04B",1182392,1859924,2019,"03/18/2020 03:52:17 PM",41.770846701,-87.60697068,"(41.770846701, -87.60697068)"
"740",11824092,"JC428189",2019-09-10 09:21:00,"006XX N LONG AVE","041A","BATTERY","AGGRAVATED - HANDGUN","RESIDENCE - PORCH / HALLWAY","false","false",1524,37,"04B",1140211,1903656,2019,"04/23/2020 03:44:36 PM",41.891727478,-87.760523342,"(41.891727478, -87.760523342)"
"741",11824474,"JC428499",2019-09-11 08:34:00,"090XX S BRANDON AVE","041A","BATTERY","AGGRAVATED - HANDGUN","SIDEWALK","false","false",424,10,"04B",1198895,1845621,2019,"06/14/2020 03:46:32 PM",41.7311999,-87.546957311,"(41.7311999, -87.546957311)"
"742",11824263,"JC428394",2019-09-11 04:47:00,"0000X E 118TH ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",532,9,"04B",1178577,1826736,2019,"09/18/2019 04:24:45 PM",41.679862153,-87.621960256,"(41.679862153, -87.621960256)"
"743",11825359,"JC429716",2019-09-11 11:00:00,"075XX S COLES AVE","041A","BATTERY","AGGRAVATED: HANDGUN","SIDEWALK","false","false",421,7,"04B",1195787,1855808,2019,"09/18/2019 04:24:45 PM",41.759231187,-87.558006555,"(41.759231187, -87.558006555)"
"744",11791080,"JC388466",2019-08-11 06:06:00,"115XX S YALE AVE","0488","BATTERY","AGGRAVATED DOMESTIC BATTERY: HANDGUN","RESIDENTIAL YARD (FRONT/BACK)","true","true",522,34,"04B",1176679,1828348,2019,"09/19/2019 04:05:16 PM",41.684328521,-87.62885951,"(41.684328521, -87.62885951)"
"745",11826098,"JC430412",2019-09-12 03:17:00,"033XX W LE MOYNE ST","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1422,26,"04B",1153898,1909771,2019,"09/19/2019 04:14:07 PM",41.908245878,-87.710093647,"(41.908245878, -87.710093647)"
"746",11826354,"JC430961",2019-09-12 04:00:00,"038XX W CHICAGO AVE","041A","BATTERY","AGGRAVATED: HANDGUN","STREET","false","false",1112,27,"04B",1150802,1905071,2019,"09/19/2019 04:14:07 PM",41.89540978,-87.72158998,"(41.89540978, -87.72158998)"
"747",11826363,"JC430971",2019-09-12 09:49:00,"052XX S WOOD ST","041A","BATTERY","AGGRAVATED: HANDGUN","RESIDENCE","false","false",932,16,"04B",1165238,1869876,2019,"09/19/2019 04:14:07 PM",41.798536599,-87.669569122,"(41.798536599, -87.669569122)"
