"","INCIDENT_KEY","OCCUR_DATE","OCCUR_TIME","BORO","PRECINCT","JURISDICTION_CODE","STATISTICAL_MURDER_FLAG","VIC_AGE_GROUP","VIC_SEX","VIC_RACE","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","Lon_Lat"
"1",194677549,2019-03-13,21:17:00,"STATEN ISLAND",122,0,TRUE,"45-64","M","WHITE",953944.125,154833.859375,40.591615742,-74.109120775,"POINT (-74.10912077499995 40.591615742000045)"
"2",202578454,2019-09-18,00:30:00,"MANHATTAN",28,0,FALSE,"45-64","M","BLACK",997405.8125,230838.46875,40.80027269,-73.9524841639999,"POINT (-73.95248416399994 40.80027269000004)"
"3",197700945,2019-05-28,04:15:00,"BROOKLYN",75,0,FALSE,"25-44","M","BLACK",1017588.75,180904,40.663161857,-73.879833181,"POINT (-73.87983318099998 40.663161857000034)"
"4",192545749,2019-01-19,04:00:00,"QUEENS",109,0,TRUE,"25-44","M","BLACK",1030091.625,220250.328125,40.771102001,-73.8344991879999,"POINT (-73.83449918799994 40.77110200100003)"
"5",203676930,2019-10-12,18:02:00,"MANHATTAN",28,0,TRUE,"25-44","M","BLACK",998252.9375,233407.78125,40.8073234460001,-73.949419088,"POINT (-73.94941908799996 40.807323446000055)"
"6",203676932,2019-10-13,02:30:00,"BROOKLYN",81,0,FALSE,"25-44","M","BLACK",1002882.875,192219.703125,40.6942640560001,-73.9328086369999,"POINT (-73.93280863699994 40.694264056000065)"
"7",201858654,2019-09-02,04:17:00,"QUEENS",102,0,TRUE,"25-44","M","WHITE HISPANIC",1034150,193486,40.6976186790001,-73.820045756,"POINT (-73.82004575599996 40.69761867900008)"
"8",201034737,2019-08-12,19:38:00,"MANHATTAN",25,0,FALSE,"<18","M","BLACK",1001806,230242.640625,40.798629658,-73.9365927539999,"POINT (-73.93659275399995 40.79862965800004)"
"9",200155033,2019-07-23,19:49:00,"BROOKLYN",69,0,FALSE,"18-24","M","BLACK",1013937.375,169957.265625,40.633128454,-73.893042586,"POINT (-73.89304258599998 40.63312845400003)"
"10",201573938,2019-08-25,00:59:00,"QUEENS",110,0,FALSE,"18-24","M","BLACK",1022838.8125,208240.34375,40.7381723170001,-73.860752931,"POINT (-73.86075293099998 40.73817231700008)"
"11",200668267,2019-08-04,03:47:00,"MANHATTAN",26,0,TRUE,"25-44","M","BLACK",997306.3125,234541.984375,40.8104379690001,-73.952836345,"POINT (-73.95283634499998 40.81043796900008)"
"12",201858653,2019-09-02,02:57:00,"BROOKLYN",70,0,TRUE,"45-64","F","WHITE HISPANIC",996636.5,172210.5,40.639354188,-73.9553707119999,"POINT (-73.95537071199993 40.63935418800003)"
"13",191949902,2019-01-05,01:50:00,"BRONX",43,0,FALSE,"45-64","M","BLACK",1025519,242145,40.8312193370001,-73.850873158,"POINT (-73.85087315799996 40.83121933700005)"
"14",203041424,2019-09-29,00:35:00,"BRONX",47,2,TRUE,"25-44","M","WHITE",1026854.8125,262287.34375,40.886497606,-73.8459180949999,"POINT (-73.84591809499994 40.88649760600004)"
"15",199247701,2019-07-03,00:04:00,"QUEENS",114,2,FALSE,"25-44","M","WHITE HISPANIC",999925.3125,214506.8125,40.7554424910001,-73.9434221189999,"POINT (-73.94342211899993 40.75544249100005)"
"16",192978312,2019-01-31,00:15:00,"MANHATTAN",33,0,TRUE,"18-24","M","BLACK HISPANIC",1000037.9375,243153.453125,40.834069554,-73.9429482639999,"POINT (-73.94294826399994 40.83406955400005)"
"17",194226976,2019-03-02,21:30:00,"BROOKLYN",75,0,FALSE,"<18","M","WHITE HISPANIC",1017036,183890,40.6713598200001,-73.881811023,"POINT (-73.88181102299995 40.67135982000008)"
"18",200099025,2019-07-22,22:27:00,"BRONX",44,0,FALSE,"25-44","M","BLACK",1010044.125,244313.171875,40.837229091,-73.906784264,"POINT (-73.90678426399995 40.83722909100004)"
"19",193939358,2019-02-22,15:30:00,"QUEENS",101,0,FALSE,"18-24","M","BLACK",1050836.75,157878.375,40.5997740020001,-73.760219652,"POINT (-73.76021965199999 40.59977400200006)"
"20",198552994,2019-06-15,01:25:00,"MANHATTAN",32,0,FALSE,"18-24","M","BLACK",1000312.875,234249.21875,40.8096294540001,-73.94197603,"POINT (-73.94197602999998 40.80962945400006)"
"21",198404597,2019-06-12,19:37:00,"BROOKLYN",77,0,TRUE,"45-64","M","BLACK",1000434.875,185273.734375,40.6752037740001,-73.941653155,"POINT (-73.94165315499998 40.67520377400007)"
"22",197573448,2019-05-23,20:39:00,"BROOKLYN",75,0,FALSE,"25-44","M","BLACK",1018964.3125,182071.15625,40.666360153,-73.874869015,"POINT (-73.87486901499994 40.66636015300003)"
"23",201384510,2019-08-20,22:11:00,"BROOKLYN",60,0,TRUE,"25-44","M","BLACK HISPANIC",988124.0625,149736.25,40.5776747830001,-73.986055404,"POINT (-73.98605540399996 40.57767478300008)"
"24",201875866,2019-09-02,23:44:00,"STATEN ISLAND",122,0,TRUE,"18-24","M","WHITE HISPANIC",951830,161855,40.6108798540001,-74.1167665839999,"POINT (-74.11676658399995 40.610879854000075)"
"25",192440376,2019-01-17,13:20:00,"BROOKLYN",79,2,TRUE,"25-44","M","WHITE HISPANIC",995727.5625,190315.25,40.6890489420001,-73.958614955,"POINT (-73.95861495499997 40.68904894200006)"
"26",197953466,2019-06-01,21:25:00,"BRONX",42,2,FALSE,"25-44","M","BLACK",1010705.5,243781.796875,40.835768665,-73.904396224,"POINT (-73.90439622399998 40.835768665000046)"
"27",203980165,2019-10-19,10:25:00,"QUEENS",103,0,FALSE,"25-44","M","BLACK",1037532.8125,196061.90625,40.704669203,-73.807825889,"POINT (-73.80782588899996 40.70466920300004)"
"28",197706724,2019-05-28,03:10:00,"BRONX",40,2,FALSE,"25-44","M","BLACK HISPANIC",1006698.75,233128.171875,40.8065385740001,-73.9189114979999,"POINT (-73.91891149799994 40.80653857400006)"
"29",201573942,2019-08-24,00:50:00,"BRONX",47,0,FALSE,"25-44","M","BLACK",1022270.3125,260274.1875,40.8809930680001,-73.8625096659999,"POINT (-73.86250966599994 40.880993068000066)"
"30",199752462,2019-07-15,01:00:00,"MANHATTAN",25,2,TRUE,"25-44","M","BLACK",1002784.5625,230462.578125,40.7992313280001,-73.933057779,"POINT (-73.93305777899997 40.799231328000076)"
"31",200263247,2019-07-25,02:17:00,"QUEENS",113,0,FALSE,"25-44","M","ASIAN / PACIFIC ISLANDER",1052412.375,191418.515625,40.6918221170001,-73.75420689,"POINT (-73.75420688999998 40.69182211700007)"
"32",203041432,2019-09-27,20:03:00,"QUEENS",101,2,FALSE,"25-44","M","BLACK",1047439.4375,156662.75,40.596462241,-73.772464836,"POINT (-73.77246483599998 40.59646224100004)"
"33",198595258,2019-06-17,14:47:00,"BROOKLYN",81,2,TRUE,"25-44","M","BLACK",1001727.1875,191634.96875,40.692661453,-73.9369777269999,"POINT (-73.93697772699994 40.69266145300003)"
"34",194817571,2019-03-17,03:37:00,"MANHATTAN",25,0,FALSE,"18-24","M","BLACK",1001547.0625,229775.90625,40.79734911,-73.937529185,"POINT (-73.93752918499996 40.79734911000003)"
"35",193517125,2019-02-12,18:10:00,"QUEENS",102,0,FALSE,"25-44","M","WHITE",1032234,192287,40.694338305,-73.826964,"POINT (-73.82696399999998 40.69433830500003)"
"36",199467225,2019-07-08,17:40:00,"BROOKLYN",71,0,FALSE,"25-44","M","BLACK",1002948.4375,182617.640625,40.6679084400001,-73.932598851,"POINT (-73.93259885099998 40.667908440000076)"
"37",200994119,2019-08-11,02:17:00,"MANHATTAN",13,0,FALSE,"18-24","M","BLACK",986432.0625,209221.84375,40.7409502020001,-73.9921271059999,"POINT (-73.99212710599994 40.74095020200008)"
"38",195978521,2019-04-13,06:04:00,"QUEENS",103,0,TRUE,"45-64","M","BLACK",1042297.5625,192834.703125,40.6957813340001,-73.7906687029999,"POINT (-73.79066870299994 40.69578133400006)"
"39",195978522,2019-04-13,01:50:00,"QUEENS",110,0,TRUE,"25-44","M","WHITE HISPANIC",1022285,212504,40.7498773740001,-73.862727261,"POINT (-73.86272726099997 40.74987737400005)"
"40",195604250,2019-04-04,22:35:00,"BROOKLYN",67,0,FALSE,"25-44","M","BLACK",1004757,178619,40.6569290530001,-73.926091658,"POINT (-73.92609165799996 40.656929053000056)"
"41",199728579,2019-07-13,02:45:00,"MANHATTAN",9,2,TRUE,"25-44","M","BLACK",990310.8125,201885.84375,40.720812869,-73.978136588,"POINT (-73.97813658799998 40.72081286900004)"
"42",192545747,2019-01-19,19:30:00,"MANHATTAN",23,0,FALSE,"<18","M","WHITE HISPANIC",998810.9375,229459.28125,40.796484993,-73.947412006,"POINT (-73.94741200599998 40.796484993000036)"
"43",200408150,2019-07-29,02:18:00,"BROOKLYN",81,0,FALSE,"25-44","M","BLACK",1003079.875,186816.9375,40.6794342860001,-73.932113326,"POINT (-73.93211332599998 40.67943428600006)"
"44",196195743,2019-04-18,21:54:00,"MANHATTAN",7,2,FALSE,"25-44","M","BLACK HISPANIC",989020.625,200767.453125,40.717743945,-73.982791833,"POINT (-73.98279183299996 40.71774394500005)"
"45",192455949,2019-01-17,13:18:00,"BRONX",46,2,FALSE,"<18","M","WHITE HISPANIC",1012007.3125,250171.90625,40.8533036370001,-73.89966527,"POINT (-73.89966526999996 40.853303637000074)"
"46",203041430,2019-09-28,01:17:00,"BRONX",42,0,TRUE,"18-24","M","BLACK",1012859.5,244801.09375,40.838559623,-73.89660773,"POINT (-73.89660772999997 40.83855962300004)"
"47",193418294,2019-02-09,02:00:00,"MANHATTAN",23,0,FALSE,"18-24","M","BLACK",998391.125,229755.953125,40.7972999580001,-73.948927609,"POINT (-73.94892760899995 40.79729995800005)"
"48",195699915,2019-04-07,05:15:00,"QUEENS",110,0,FALSE,"18-24","M","BLACK HISPANIC",1018766.5625,207198.625,40.7353298890001,-73.875453052,"POINT (-73.87545305199995 40.73532988900007)"
"49",197691092,2019-05-27,20:50:00,"BROOKLYN",79,0,FALSE,"<18","M","BLACK",1000285.8125,186744.65625,40.6792413920001,-73.9421870429999,"POINT (-73.94218704299993 40.67924139200005)"
"50",193162778,2019-02-04,20:38:00,"MANHATTAN",32,2,FALSE,"25-44","M","BLACK",998842,235648.578125,40.8134728570001,-73.947286366,"POINT (-73.94728636599996 40.81347285700008)"
"51",193462347,2019-02-11,08:50:00,"BROOKLYN",75,0,FALSE,"<18","M","BLACK",1020930.0625,185590.046875,40.6760107850001,-73.8677640659999,"POINT (-73.86776406599995 40.676010785000074)"
"52",195013385,2019-03-21,04:07:00,"BROOKLYN",75,0,FALSE,"25-44","M","BLACK",1018016.9375,180049.140625,40.660813836,-73.878294078,"POINT (-73.87829407799995 40.660813836000045)"
"53",195907494,2019-04-11,03:10:00,"MANHATTAN",32,0,FALSE,"25-44","M","BLACK",1001288.0625,238999.015625,40.8226644880001,-73.938441214,"POINT (-73.93844121399997 40.82266448800004)"
"54",200656489,2019-08-03,02:45:00,"BRONX",46,0,TRUE,"25-44","M","BLACK",1005911.875,249926.453125,40.852647,-73.92169963,"POINT (-73.92169962999998 40.85264700000005)"
"55",198107752,2019-06-05,12:20:00,"BRONX",40,2,FALSE,"<18","M","BLACK",1007372.625,232751.5,40.8055029760001,-73.916478608,"POINT (-73.91647860799998 40.80550297600007)"
"56",192258907,2019-01-13,04:00:00,"BROOKLYN",79,0,FALSE,"25-44","M","BLACK",998234,186890,40.679643807,-73.949584202,"POINT (-73.94958420199998 40.67964380700005)"
"57",203676928,2019-10-12,06:55:00,"BROOKLYN",77,0,FALSE,"25-44","F","BLACK",1003550.0625,185644.921875,40.6762163560001,-73.9304214969999,"POINT (-73.93042149699994 40.676216356000054)"
"58",196000892,2019-04-14,14:03:00,"BRONX",52,0,FALSE,"18-24","M","BLACK",1010728.3125,252491.078125,40.859672996,-73.904279392,"POINT (-73.90427939199998 40.85967299600003)"
"59",197660695,2019-05-25,23:58:00,"BROOKLYN",75,0,FALSE,"25-44","M","BLACK",1014556.875,181661.484375,40.665251879,-73.890758042,"POINT (-73.89075804199997 40.66525187900004)"
"60",193267668,2019-02-06,22:26:00,"BROOKLYN",81,0,TRUE,"45-64","F","BLACK",1004227.625,186741.578125,40.6792249260001,-73.927975521,"POINT (-73.92797552099995 40.679224926000074)"
"61",197293452,2019-05-16,22:01:00,"BRONX",47,0,FALSE,"18-24","M","BLACK",1020808.3125,262493.1875,40.887089701,-73.867784536,"POINT (-73.86778453599999 40.887089701000036)"
"62",201614529,2019-08-26,21:25:00,"QUEENS",105,0,TRUE,"18-24","M","BLACK",1057799.875,176534.734375,40.650926519,-73.7349419989999,"POINT (-73.73494199899996 40.65092651900005)"
"63",196276903,2019-04-19,00:12:00,"QUEENS",113,0,FALSE,"25-44","M","BLACK",1053636.875,190565.640625,40.689471666,-73.749800133,"POINT (-73.74980013299995 40.68947166600003)"
"64",193226256,2019-02-06,04:52:00,"BROOKLYN",90,2,FALSE,"25-44","M","BLACK HISPANIC",1001019.875,196399.875,40.705741376,-73.9395164709999,"POINT (-73.93951647099993 40.70574137600005)"
"65",192258908,2019-01-13,22:11:00,"QUEENS",113,0,TRUE,"25-44","M","BLACK",1051143.625,193462.890625,40.6974431140001,-73.758761697,"POINT (-73.75876169699995 40.697443114000066)"
"66",197953467,2019-06-01,22:12:00,"BRONX",41,0,FALSE,"<18","M","BLACK",1015286.75,235983.609375,40.814349959,-73.88787653,"POINT (-73.88787652999997 40.814349959000026)"
"67",192834302,2019-01-27,10:44:00,"QUEENS",113,0,FALSE,"18-24","M","BLACK",1045307.9375,188293.390625,40.6832962560001,-73.7798538059999,"POINT (-73.77985380599995 40.68329625600006)"
"68",198858227,2019-06-23,00:30:00,"MANHATTAN",30,0,FALSE,"25-44","M","WHITE HISPANIC",997736.375,240028.859375,40.825497253,-73.951271746,"POINT (-73.95127174599997 40.82549725300004)"
"69",198255461,2019-06-07,22:25:00,"BROOKLYN",79,2,FALSE,"18-24","M","BLACK",999381.875,190050.90625,40.688317887,-73.945438611,"POINT (-73.94543861099999 40.68831788700004)"
"70",198948494,2019-06-25,00:01:00,"BRONX",48,0,FALSE,"25-44","M","BLACK",1014014.875,251634.4375,40.857311307,-73.892401916,"POINT (-73.89240191599998 40.85731130700003)"
"71",200263247,2019-07-25,02:17:00,"QUEENS",113,0,FALSE,"25-44","M","BLACK",1052412.375,191418.515625,40.6918221170001,-73.75420689,"POINT (-73.75420688999998 40.69182211700007)"
"72",197700944,2019-05-28,01:20:00,"BROOKLYN",69,0,FALSE,"18-24","M","BLACK",1014401,169812,40.6327281640001,-73.8913728699999,"POINT (-73.89137286999994 40.63272816400007)"
"73",195396612,2019-03-30,00:50:00,"QUEENS",113,0,FALSE,"25-44","M","BLACK",1046315,187088,40.679980738,-73.7762339069999,"POINT (-73.77623390699995 40.67998073800004)"
"74",202770948,2019-09-21,20:45:00,"BROOKLYN",67,0,FALSE,"65+","M","BLACK",998552.6875,172619.765625,40.6404746480001,-73.948465487,"POINT (-73.94846548699996 40.640474648000065)"
"75",202853371,2019-09-24,17:45:00,"BROOKLYN",73,2,FALSE,"18-24","M","BLACK",1006117.25,183402.46875,40.6700553580001,-73.921173637,"POINT (-73.92117363699998 40.67005535800007)"
"76",201765787,2019-08-30,01:47:00,"QUEENS",103,0,FALSE,"25-44","M","BLACK",1039614.125,192065.296875,40.693686692,-73.8003520789999,"POINT (-73.80035207899994 40.69368669200003)"
"77",198900607,2019-06-24,00:05:00,"BROOKLYN",60,0,FALSE,"18-24","M","BLACK",985896.9375,148507.09375,40.5743016820001,-73.9940730129999,"POINT (-73.99407301299993 40.574301682000055)"
"78",197660693,2019-05-26,05:21:00,"MANHATTAN",23,2,TRUE,"25-44","F","BLACK",1000552.5,225906.625,40.7867308670001,-73.941130664,"POINT (-73.94113066399996 40.786730867000074)"
"79",196193416,2019-04-18,19:50:00,"BROOKLYN",75,0,FALSE,"<18","M","BLACK",1017353.1875,185386.6875,40.6754667070001,-73.880660244,"POINT (-73.88066024399996 40.675466707000055)"
"80",200408148,2019-07-29,14:15:00,"BRONX",48,0,FALSE,"18-24","M","BLACK",1016041.8125,249486.21875,40.8514080240001,-73.885084765,"POINT (-73.88508476499999 40.85140802400008)"
"81",198255470,2019-06-09,22:20:00,"BRONX",42,0,FALSE,"18-24","M","BLACK",1015667.375,243850.453125,40.8359408480001,-73.886464631,"POINT (-73.88646463099997 40.835940848000064)"
"82",201034738,2019-08-12,16:21:00,"BROOKLYN",75,0,FALSE,"25-44","M","BLACK",1012522.9375,180392.421875,40.6617753130001,-73.898094837,"POINT (-73.89809483699997 40.66177531300008)"
"83",199526931,2019-07-09,10:00:00,"QUEENS",114,2,FALSE,"<18","F","BLACK",1003111.5625,216850.734375,40.761869733,-73.931914922,"POINT (-73.93191492199998 40.761869733000026)"
"84",195254733,2019-03-27,13:43:00,"MANHATTAN",34,0,TRUE,"45-64","M","WHITE HISPANIC",1003064,249581,40.851705361,-73.931994893,"POINT (-73.93199489299997 40.85170536100003)"
"85",201851568,2019-08-30,22:35:00,"QUEENS",106,0,TRUE,"25-44","M","BLACK",1038635.25,185105.453125,40.674589622,-73.803938176,"POINT (-73.80393817599997 40.67458962200004)"
"86",193982311,2019-02-25,11:00:00,"QUEENS",112,0,FALSE,"<18","M","WHITE HISPANIC",1026311.875,207207.046875,40.735320341,-73.848226799,"POINT (-73.84822679899997 40.73532034100003)"
"87",198760073,2019-06-20,19:02:00,"BROOKLYN",77,0,FALSE,"<18","M","BLACK",1002624.8125,183496.125,40.6703203600001,-73.9337630329999,"POINT (-73.93376303299993 40.67032036000006)"
"88",199785879,2019-07-15,17:35:00,"MANHATTAN",25,0,FALSE,"<18","M","BLACK",1000550,230489,40.799308254,-73.941128571,"POINT (-73.94112857099998 40.79930825400004)"
"89",201573937,2019-08-23,17:58:00,"BRONX",40,0,FALSE,"25-44","M","WHITE HISPANIC",1006669.375,233630.84375,40.807918343,-73.919015928,"POINT (-73.91901592799996 40.80791834300004)"
"90",201765788,2019-08-29,20:45:00,"QUEENS",103,0,FALSE,"25-44","M","BLACK",1040339,195947,40.7043364700001,-73.7977057809999,"POINT (-73.79770578099993 40.704336470000044)"
"91",195397264,2019-03-31,03:30:00,"BRONX",40,0,FALSE,"25-44","M","BLACK",1004261.25,234901.015625,40.8114103940001,-73.9277110099999,"POINT (-73.92771100999994 40.81141039400006)"
"92",199247701,2019-07-03,00:04:00,"QUEENS",114,2,FALSE,"18-24","M","BLACK",999925.3125,214506.8125,40.7554424910001,-73.9434221189999,"POINT (-73.94342211899993 40.75544249100005)"
"93",196193415,2019-04-18,23:24:00,"BROOKLYN",75,0,FALSE,"25-44","M","BLACK",1018746.8125,183639.6875,40.670666268,-73.8756449949999,"POINT (-73.87564499499996 40.67066626800005)"
"94",194269158,2019-03-04,22:22:00,"BROOKLYN",81,2,FALSE,"<18","M","BLACK",1004899,187202.1875,40.680487654,-73.925553583,"POINT (-73.92555358299995 40.680487654000046)"
"95",201291294,2019-08-16,03:06:00,"BROOKLYN",75,0,FALSE,"18-24","F","BLACK",1017165.0625,183046.625,40.669044467,-73.881349884,"POINT (-73.88134988399997 40.66904446700005)"
"96",195396615,2019-03-30,21:30:00,"BROOKLYN",70,0,FALSE,"<18","M","BLACK",994870.75,177891.96875,40.6549508860001,-73.961724074,"POINT (-73.96172407399996 40.65495088600005)"
"97",193267668,2019-02-06,22:26:00,"BROOKLYN",81,0,TRUE,"18-24","M","BLACK",1004227.625,186741.578125,40.6792249260001,-73.927975521,"POINT (-73.92797552099995 40.679224926000074)"
"98",193118591,2019-02-03,12:43:00,"QUEENS",115,1,TRUE,"18-24","M","WHITE HISPANIC",1018475,211969,40.748424502,-73.876480843,"POINT (-73.87648084299997 40.748424502000034)"
"99",203676928,2019-10-12,06:55:00,"BROOKLYN",77,0,FALSE,"25-44","F","BLACK",1003550.0625,185644.921875,40.6762163560001,-73.9304214969999,"POINT (-73.93042149699994 40.676216356000054)"
"100",197665544,2019-05-27,02:46:00,"QUEENS",113,0,FALSE,"25-44","M","BLACK",1052435,194734.015625,40.7009221870001,-73.754091742,"POINT (-73.75409174199996 40.70092218700006)"
"101",195396615,2019-03-30,21:30:00,"BROOKLYN",70,0,FALSE,"18-24","M","BLACK",994870.75,177891.96875,40.6549508860001,-73.961724074,"POINT (-73.96172407399996 40.65495088600005)"
"102",200331333,2019-07-27,22:53:00,"BROOKLYN",73,0,FALSE,"45-64","M","BLACK",1011786,178738,40.6572366130001,-73.900757798,"POINT (-73.90075779799997 40.657236613000066)"
"103",192545750,2019-01-19,14:36:00,"BRONX",43,0,FALSE,"25-44","M","BLACK",1017982.0625,240267.8125,40.8260989980001,-73.878117786,"POINT (-73.87811778599996 40.82609899800008)"
"104",200995689,2019-08-11,02:47:00,"BROOKLYN",75,0,FALSE,"45-64","M","BLACK",1020214.0625,183053.265625,40.6690508340001,-73.870358889,"POINT (-73.870358889 40.669050834000075)"
"105",203207191,2019-10-02,20:14:00,"BRONX",44,0,FALSE,"<18","M","WHITE HISPANIC",1007885.375,246405.703125,40.842978519,-73.914578375,"POINT (-73.91457837499996 40.84297851900004)"
"106",201851563,2019-08-30,19:15:00,"BROOKLYN",67,0,FALSE,"25-44","M","WHITE HISPANIC",1004519,171743,40.638056471,-73.9269700989999,"POINT (-73.92697009899996 40.63805647100003)"
"107",195700548,2019-04-07,15:27:00,"QUEENS",105,0,FALSE,"45-64","M","BLACK",1056211.5,181212.421875,40.6637787400001,-73.740616243,"POINT (-73.74061624299998 40.663778740000055)"
"108",198857665,2019-06-21,23:30:00,"BRONX",40,2,FALSE,"18-24","M","BLACK",1005529.8125,233942.734375,40.808777214,-73.923131381,"POINT (-73.92313138099996 40.80877721400003)"
"109",199325323,2019-07-05,01:14:00,"BRONX",48,0,TRUE,"25-44","M","BLACK HISPANIC",1016293.3125,250009.078125,40.852842208,-73.884173179,"POINT (-73.88417317899996 40.85284220800003)"
"110",192258908,2019-01-13,22:11:00,"QUEENS",113,0,FALSE,"25-44","M","BLACK",1051143.625,193462.890625,40.6974431140001,-73.758761697,"POINT (-73.75876169699995 40.697443114000066)"
"111",200056613,2019-07-21,22:33:00,"BRONX",45,2,FALSE,"25-44","M","BLACK HISPANIC",1033677.625,238649.5,40.8215833130001,-73.8214172469999,"POINT (-73.82141724699994 40.821583313000076)"
"112",197381374,2019-05-17,21:36:00,"MANHATTAN",32,2,TRUE,"<18","M","BLACK",999125.875,235492.90625,40.813045109,-73.946261184,"POINT (-73.94626118399998 40.81304510900003)"
"113",197700947,2019-05-28,02:42:00,"MANHATTAN",32,0,FALSE,"25-44","M","BLACK",1001900,238191,40.820445512,-73.936232347,"POINT (-73.93623234699999 40.82044551200005)"
"114",193779318,2019-02-19,22:27:00,"BROOKLYN",81,0,FALSE,"45-64","M","BLACK",1005118,185998,40.6771819190001,-73.92476773,"POINT (-73.92476772999999 40.67718191900008)"
"115",196193414,2019-04-18,18:05:00,"BROOKLYN",88,0,FALSE,"<18","F","BLACK",990027,191934,40.6934975940001,-73.979169,"POINT (-73.97916899999996 40.693497594000064)"
"116",202139599,2019-09-06,16:52:00,"BROOKLYN",83,0,TRUE,"25-44","M","BLACK",1008507.25,191419.984375,40.6920553850001,-73.912529229,"POINT (-73.91252922899997 40.69205538500006)"
"117",203348703,2019-10-03,14:27:00,"BROOKLYN",73,0,FALSE,"18-24","M","BLACK",1008529.125,180190.3125,40.66123242,-73.9124907999999,"POINT (-73.91249079999996 40.66123242000003)"
"118",196193413,2019-04-18,13:53:00,"QUEENS",108,0,FALSE,"25-44","M","WHITE",1007609.875,211185.28125,40.7463087670001,-73.915696591,"POINT (-73.91569659099997 40.74630876700007)"
"119",197381381,2019-05-18,18:40:00,"MANHATTAN",28,0,FALSE,"18-24","M","BLACK HISPANIC",996922.3125,233396.796875,40.807295305,-73.954225682,"POINT (-73.95422568199996 40.807295305000025)"
"120",199134406,2019-06-29,05:48:00,"BROOKLYN",69,0,FALSE,"25-44","M","BLACK",1013572.6875,170156.8125,40.633677382,-73.894355629,"POINT (-73.89435562899996 40.63367738200003)"
"121",201291293,2019-08-16,22:19:00,"BROOKLYN",73,2,TRUE,"25-44","M","BLACK",1007627.5,183444.609375,40.6701671660001,-73.915729292,"POINT (-73.91572929199998 40.670167166000056)"
"122",192301916,2019-01-14,17:10:00,"BROOKLYN",75,0,FALSE,"18-24","M","BLACK",1017639.625,182556.828125,40.6676983080001,-73.8796416179999,"POINT (-73.87964161799994 40.66769830800007)"
"123",197706725,2019-05-27,23:00:00,"QUEENS",107,2,FALSE,"25-44","M","BLACK",1036731.5625,207395.734375,40.735782552,-73.810627384,"POINT (-73.81062738399999 40.735782552000046)"
"124",194859637,2019-03-18,20:08:00,"MANHATTAN",23,2,FALSE,"18-24","M","BLACK HISPANIC",1000654.6875,228899.296875,40.7949447570001,-73.940754339,"POINT (-73.94075433899997 40.79494475700005)"
"125",197662446,2019-05-26,20:08:00,"BROOKLYN",75,0,TRUE,"25-44","M","BLACK",1015379.125,182115.21875,40.666494426,-73.887792089,"POINT (-73.88779208899996 40.66649442600004)"
"126",201875864,2019-09-02,05:30:00,"BRONX",48,2,FALSE,"18-24","M","BLACK",1017483.4375,245762.921875,40.8411833690001,-73.879892236,"POINT (-73.87989223599999 40.84118336900008)"
"127",203041425,2019-09-29,23:15:00,"BRONX",52,0,FALSE,"18-24","M","BLACK HISPANIC",1010668.3125,253613.515625,40.8627539280001,-73.904491874,"POINT (-73.90449187399997 40.862753928000075)"
"128",199403136,2019-07-05,21:25:00,"BRONX",47,0,FALSE,"25-44","M","WHITE HISPANIC",1020357,259231,40.8781378800001,-73.869434337,"POINT (-73.86943433699997 40.878137880000054)"
"129",196820305,2019-05-04,01:45:00,"BRONX",48,0,FALSE,"25-44","M","BLACK",1016691,250307,40.853658463,-73.8827342019999,"POINT (-73.88273420199994 40.853658463000045)"
"130",200209680,2019-07-24,13:20:00,"BRONX",47,0,FALSE,"25-44","M","WHITE",1028123.8125,257461.203125,40.8732451490001,-73.841360283,"POINT (-73.84136028299997 40.87324514900007)"
"131",201575313,2019-08-25,04:29:00,"BROOKLYN",60,0,FALSE,"25-44","M","BLACK",987993.75,151817.625,40.5833878020001,-73.986523356,"POINT (-73.98652335599996 40.58338780200006)"
"132",203041423,2019-09-27,20:40:00,"BROOKLYN",75,2,FALSE,"18-24","M","BLACK",1013030.625,182525.90625,40.6676296160001,-73.89625583,"POINT (-73.89625582999997 40.667629616000056)"
"133",193466266,2019-02-12,02:34:00,"QUEENS",109,0,TRUE,"25-44","M","ASIAN / PACIFIC ISLANDER",1030258.5625,213170.09375,40.7516677400001,-73.8339449489999,"POINT (-73.83394494899994 40.75166774000007)"
"134",192259533,2019-01-13,06:00:00,"BROOKLYN",70,0,FALSE,"25-44","M","BLACK",996079.3125,174395.0625,40.645351105,-73.957374526,"POINT (-73.95737452599997 40.64535110500003)"
"135",191995443,2019-01-07,19:19:00,"BRONX",48,2,TRUE,"25-44","M","BLACK",1017483.4375,245762.921875,40.8411833690001,-73.879892236,"POINT (-73.87989223599999 40.84118336900008)"
"136",200056612,2019-07-19,23:50:00,"BRONX",46,0,FALSE,"18-24","M","BLACK",1008497.1875,248717.015625,40.8493207320001,-73.912358803,"POINT (-73.91235880299996 40.84932073200008)"
"137",199483245,2019-07-05,10:48:00,"BRONX",46,0,TRUE,"25-44","M","BLACK",1005991.5625,249443.46875,40.8513211550001,-73.921413147,"POINT (-73.92141314699995 40.85132115500005)"
"138",198457970,2019-06-13,16:10:00,"MANHATTAN",23,2,FALSE,"25-44","M","WHITE HISPANIC",997936.625,226909.203125,40.7894871130001,-73.950574938,"POINT (-73.95057493799999 40.789487113000064)"
